timestamp,source_file,center_frequency_hz,sample_rate_hz,noise_floor_db,threshold_db,peak_frequency_hz,peak_power_db,peak_delta_db,anomaly_count,mean_power_db,std_power_db,max_power_db,min_power_db,occupied_bandwidth_hz,overall_severity
2026-08-23T17:41:24Z,hackrf_capture_20260823T174121Z.iq,433000000.0,10000000.0,41.28963536245304,53.28963536245304,434622085.57128906,52.539954397682976,11.250319035229936,0,40.393962257364265,5.615547141714899,52.539954397682976,10.134911126994393,9999923.706054688,NONE
2026-08-23T17:41:28Z,hackrf_capture_20260823T174125Z.iq,433000000.0,10000000.0,40.96389939274593,52.96389939274593,429042480.46875,51.94635991022713,10.9824605174812,0,40.11166158775051,5.586164827736569,51.94635991022713,4.50829338788658,9999923.706054688,NONE
2026-08-23T17:41:32Z,hackrf_capture_20260823T174129Z.iq,433000000.0,10000000.0,41.2978903519697,53.2978903519697,430085037.2314453,52.97510904690248,11.677218694932783,0,40.109125472284155,5.722491392479923,52.97510904690248,12.879355637850043,9999923.706054688,NONE
2026-08-23T17:41:36Z,hackrf_capture_20260823T174133Z.iq,433000000.0,10000000.0,41.08835902931639,53.08835902931639,430210083.0078125,50.944216479854205,9.855857450537812,0,40.2037497560259,5.740447921265008,50.944216479854205,10.496222579537147,9999923.706054688,NONE
2026-08-23T17:41:40Z,hackrf_capture_20260823T174137Z.iq,433000000.0,10000000.0,41.21127481372153,53.21127481372153,432161758.42285156,51.78866275440708,10.577387940685547,0,40.2054601884162,5.7049422288494736,51.78866275440708,12.138375154742988,9999923.706054688,NONE
2026-08-28T10:51:04Z,hackrf_realtime_20260828T105103Z.iq,433000000.0,10000000.0,40.46656505094914,52.46656505094914,435214279.1748047,51.14807448455271,10.681509433603566,0,39.756082810021994,5.56780526403689,51.14807448455271,10.861266220681777,9999923.706054688,NONE
2026-08-28T11:16:32Z,hackrf_realtime_20260828T111630Z.iq,433000000.0,10000000.0,40.54623609902106,52.54623609902106,435923202.51464844,50.45835642427257,9.912120325251514,0,39.74699587977139,5.413801755737874,50.45835642427257,5.562764310378665,9999923.706054688,NONE
2026-08-28T11:16:37Z,hackrf_realtime_20260828T111635Z.iq,433000000.0,10000000.0,41.310929210962556,53.310929210962556,434880645.7519531,51.45444748102064,10.143518270058081,0,40.39243753616035,5.509061822956447,51.45444748102064,14.460073616651258,9999923.706054688,NONE
2026-08-28T11:16:41Z,hackrf_realtime_20260828T111640Z.iq,433000000.0,10000000.0,41.08943220805017,53.08943220805017,434146697.9980469,51.647589362221176,10.558157154171006,0,40.12793154563182,5.842428479633893,51.647589362221176,8.813080152918705,9999923.706054688,NONE
2026-08-28T11:16:46Z,hackrf_realtime_20260828T111645Z.iq,433000000.0,10000000.0,40.84842852294962,52.84842852294962,435681274.4140625,51.66274786340476,10.814319340455143,0,40.041233610437075,5.417028814135442,51.66274786340476,15.030754485977624,9999923.706054688,NONE
2026-08-28T11:16:51Z,hackrf_realtime_20260828T111649Z.iq,433000000.0,10000000.0,40.8491553592914,52.8491553592914,431294372.55859375,52.146942145483585,11.297786786192184,0,39.94033680364923,5.629210187515848,52.146942145483585,9.358208897429684,9999923.706054688,NONE
2026-08-28T11:16:56Z,hackrf_realtime_20260828T111654Z.iq,433000000.0,10000000.0,40.88354655457624,52.88354655457624,430460327.1484375,52.934524880742416,12.050978326166174,1,40.00633480011573,5.654315645472395,52.934524880742416,15.231277437155041,9999923.706054688,LOW
2026-08-28T11:17:01Z,hackrf_realtime_20260828T111659Z.iq,433000000.0,10000000.0,41.210367343584764,53.210367343584764,431285980.2246094,51.635770643170964,10.4254032995862,0,40.44454358832536,5.35746420815243,51.635770643170964,12.718042274118954,9999923.706054688,NONE
2026-08-28T11:17:05Z,hackrf_realtime_20260828T111704Z.iq,433000000.0,10000000.0,40.86036055697447,52.86036055697447,431502883.9111328,51.23520195692422,10.374841399949752,0,40.055840472586134,5.599264613799059,51.23520195692422,4.1703177899494515,9999923.706054688,NONE
2026-08-28T11:17:10Z,hackrf_realtime_20260828T111708Z.iq,433000000.0,10000000.0,40.74730625589255,52.74730625589255,433871505.7373047,50.715797532998266,9.968491277105713,0,40.02037633995349,5.739208099473257,50.715797532998266,10.602724488814385,9999923.706054688,NONE
2026-08-28T11:17:15Z,hackrf_realtime_20260828T111713Z.iq,433000000.0,10000000.0,41.30936442440513,53.30936442440513,433304336.54785156,51.5848458693009,10.275481444895767,0,40.40078710851596,5.629590276929159,51.5848458693009,10.157621290712669,9999923.706054688,NONE
2026-08-28T11:17:19Z,hackrf_realtime_20260828T111718Z.iq,433000000.0,10000000.0,41.232046661451975,53.232046661451975,428125045.7763672,51.2209000049916,9.988853343539624,0,40.2889177996437,5.324993157377729,51.2209000049916,14.689718213808092,9999923.706054688,NONE
2026-08-28T11:17:24Z,hackrf_realtime_20260828T111723Z.iq,433000000.0,10000000.0,41.223699732605915,53.223699732605915,433112533.56933594,51.047589518227284,9.823889785621368,0,40.25930634584448,5.233200206779641,51.047589518227284,18.081558574639583,9999923.706054688,NONE
2026-08-28T11:17:29Z,hackrf_realtime_20260828T111727Z.iq,433000000.0,10000000.0,40.970075087083956,52.970075087083956,435689666.7480469,51.88359229914625,10.913517212062295,0,40.07294980871564,5.560818820465402,51.88359229914625,11.419491606294983,9999923.706054688,NONE
2026-08-28T11:17:34Z,hackrf_realtime_20260828T111732Z.iq,433000000.0,10000000.0,40.97253551654923,52.97253551654923,434588745.1171875,52.293034148405,11.32049863185577,0,40.129184365847834,5.522795207965878,52.293034148405,13.428582326060269,9999923.706054688,NONE
2026-08-28T11:17:39Z,hackrf_realtime_20260828T111737Z.iq,433000000.0,10000000.0,40.954559851526724,52.954559851526724,433187606.81152344,51.37484323624495,10.420283384718225,0,40.0863290675054,5.659255257714729,51.37484323624495,7.268743409049767,9999923.706054688,NONE
2026-08-28T11:17:43Z,hackrf_realtime_20260828T111742Z.iq,433000000.0,10000000.0,41.15234006104029,53.15234006104029,431744735.71777344,51.52255495324453,10.370214892204238,0,40.058665937627815,5.881029408068717,51.52255495324453,-3.291169506821659,9999923.706054688,NONE
2026-08-28T11:17:48Z,hackrf_realtime_20260828T111746Z.iq,433000000.0,10000000.0,41.04627835765581,53.04627835765581,433996551.5136719,51.20725483941173,10.160976481755924,0,40.08950865225259,5.543795398163508,51.20725483941173,13.943214017476375,9999923.706054688,NONE
2026-08-28T11:17:53Z,hackrf_realtime_20260828T111751Z.iq,433000000.0,10000000.0,40.990701871219336,52.990701871219336,435539520.2636719,51.94213754282281,10.951435671603477,0,40.00173866700532,5.659697843851071,51.94213754282281,10.843096393242146,9999923.706054688,NONE
2026-08-28T11:17:58Z,hackrf_realtime_20260828T111756Z.iq,433000000.0,10000000.0,41.0243363857707,53.0243363857707,435055816.6503906,50.8735843305168,9.849247944746097,0,40.17223965346383,5.788865876566195,50.8735843305168,6.4562577942346175,9999923.706054688,NONE
2026-08-28T11:18:02Z,hackrf_realtime_20260828T111801Z.iq,433000000.0,10000000.0,41.23757234482478,53.23757234482478,434163406.3720703,50.913755723523906,9.676183378699129,0,40.27903066917272,5.663472517709237,50.913755723523906,10.00369512633046,9999923.706054688,NONE
2026-08-28T11:18:07Z,hackrf_realtime_20260828T111806Z.iq,433000000.0,10000000.0,41.37567344632682,53.37567344632682,433179214.47753906,51.58616336252039,10.210489916193566,0,40.294302825761015,5.448357706006523,51.58616336252039,16.02919159508374,9999923.706054688,NONE
2026-08-28T11:18:12Z,hackrf_realtime_20260828T111810Z.iq,433000000.0,10000000.0,41.428228138089594,53.428228138089594,435180862.4267578,51.864662777577735,10.43643463948814,0,40.43402851944338,5.628724113984412,51.864662777577735,13.317464321550549,9999923.706054688,NONE
2026-08-28T11:18:17Z,hackrf_realtime_20260828T111815Z.iq,433000000.0,10000000.0,41.20597121642804,53.20597121642804,432987411.49902344,51.92137267002272,10.71540145359468,0,40.16302308771724,5.6425097463353655,51.92137267002272,0.7929688293481906,9999923.706054688,NONE
2026-08-28T11:18:21Z,hackrf_realtime_20260828T111820Z.iq,433000000.0,10000000.0,41.270975656270956,53.270975656270956,430443618.77441406,50.62127667268684,9.350301016415884,0,40.312681441323114,5.401195196943267,50.62127667268684,16.529803748955743,9999923.706054688,NONE
2026-08-28T11:18:26Z,hackrf_realtime_20260828T111825Z.iq,433000000.0,10000000.0,40.869886417070404,52.869886417070404,430743911.74316406,51.255926303232364,10.38603988616196,0,40.0747193872808,5.765093772025122,51.255926303232364,13.686844700803242,9999923.706054688,NONE
